Station ID,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
859,51.375,54.125,29.125,33.5,41.875,18.875,21.875,47.286,48.5,20.375,30,37.25,46.625,44.625,35.5,18.875,22.375,29.875,26.875,35.25,42,55.25,54.375,43.75,45.125,42.875,45.875,32.5,28.25,35,25.75
860,54,56.625,59.875,45.5,42.625,49.75,50.75,60.5,64.875,41.25,31.625,48.75,34.125,41.5,31.375,27.375,21.375,26.25,14.125,35.125,40.625,42.875,70.125,68.5,58,43.875,33.125,36.286,59.875,54.5,55.75
861,66.25,69,74.375,56.25,52.375,58.375,60.625,64,71.625,45.25,39.75,56.875,41,48.75,37,32,25.375,29.125,19.875,42.375,50.875,49.875,62.25,74.75,73.75,48.5,43.625,38.714,61.5,57.25,56.125
862,49.375,53.125,45.375,50.875,37.75,30.625,33.125,50.125,59.5,28.5,25,50.375,40.125,40.5,37.5,30.75,31.75,33.375,33,34.375,35.25,NA,66,61.5,56.5,62,51.5,38.875,45.125,48,45.25
863,56,57.375,46.875,51.5,40.25,32.25,31.625,55,58.25,24.125,26.375,48.875,49.875,50.125,38.375,28.125,30.625,34.5,43.875,44.375,46.625,52.25,58,61,69.875,71.25,55.25,38.25,39.625,44.375,42.25
864,69,60.75,44.625,62.5,49.25,36.75,27.143,55.375,68.25,59.875,23.571,56.125,52.25,48,43.167,36.25,31.625,38.875,41.25,42,49.625,64.625,61.25,71.25,68.25,105.75,70.167,51,50.875,55.625,51.875
865,70.875,60.375,40.5,59.25,42.75,33.5,24.375,50.375,70,59.875,21.75,54.375,43,42.375,52,33.25,28.375,37.625,37,39.375,50.125,67.125,61,77.75,71.5,92,58.25,47.125,48.375,51.75,52
866,69.25,56.125,33.625,61.25,49.75,31.875,25.25,52.5,70.5,58.25,26.75,59.625,49.875,47.875,55.75,37.25,31.625,40.375,40.429,51.875,50.375,72.25,61.375,82.625,84.5,91.875,63.75,47.875,45.75,52.625,52
867,64.875,70.25,43.375,55.625,46.5,32.75,33.625,69.25,80.375,55.375,20.429,59.125,49.75,49.125,49.625,36.375,33,37.5,35.5,49.143,52.125,64.875,75,72.625,81.625,62.5,48.5,47.5,64.5,65.25,57.25
868,57,66.5,53.125,57.25,50.125,37.625,36.375,63.125,63.5,35.25,31.875,55.5,52.857,NA,NA,32.25,32.75,48.429,46.625,36.5,40.125,51.429,63.125,56.375,55.125,73.5,58.75,34.5,40.375,43,32.875
869,56.5,55.75,62.5,50.5,50.875,52.25,68,55.375,66,52.75,37,51,45.75,NA,NA,32.625,30.75,34.75,31.25,35.571,48,53.75,64.75,59.625,54.5,62,42.125,54.125,58,67.25,59
870,58,64.5,58.5,45.429,36.125,28,52.5,60.625,64.375,30.5,39.143,59.143,46.5,53.875,47.875,34.75,24.875,27.5,24.5,39.429,38,48.75,66.5,60.25,56.125,52.375,49.875,47,69.5,56.5,57
871,69.75,70.833,61.857,53,46.625,51.429,48.875,68.5,60,56.625,33.625,48.625,61.25,58,56.625,38.125,32.5,36.25,40.625,55.125,58,70,72,71,88.625,72.375,63,62.625,56,47.25,42.375
872,71.625,70.5,62.75,51.375,52.75,52.375,56,63.25,60,55.25,33,45,59.5,57,56.5,36.5,35.625,36.875,41.625,44.375,55.5,64,66,64.375,NA,NA,58.125,58.875,58.75,50.875,51.5
873,72,54.5,49.375,54.375,46.75,40.625,25.714,57.125,60.5,54.5,20.75,50.5,41.125,43.125,55.875,30,33,30,36.571,62,54.25,53.25,56.5,60.75,85,77.571,56.25,55,47.625,40.5,40.5
874,71.5,55.75,50.875,56.125,46.75,39.5,27.875,57,61.875,55.75,22.5,52.125,38.5,36.75,52.625,32.625,34.5,31.5,36.75,65.25,53.75,57.625,59.75,54.875,83.25,81.429,53.625,63.125,46.5,45.625,37.875
875,65.125,64.125,66.875,56.125,51.75,65.667,64,72.375,75,55.125,32.857,58.375,46.875,54,46,37.125,31.375,37.25,23.75,46.25,53,56.625,78.375,80.25,69.5,60.75,46.25,51,69,64.5,61.375
876,66.75,65.875,67.625,59.375,51.75,63.429,51,62.75,69.25,55.75,35.714,NA,41.5,44.625,46.875,36,30.25,33.625,24.5,44.25,50.125,56.5,64.875,68,57.143,54.5,47.375,49.5,69,65.875,60.125
877,61.75,62.375,64.625,47,49,47.875,64.5,69.375,72.75,38.25,43.429,59.875,53.714,59.875,41.25,33,21.5,26.125,27.375,41.5,62.875,45.75,66.375,56.875,50.125,48.25,43.25,41.5,58.375,67,58.125
878,70.25,68.125,65,53.833,44.625,43.286,44.125,50.375,62,31.375,31.714,52,39.75,44,34.625,28.625,23.125,28.25,24.25,38.857,49,51.5,55.286,NA,NA,NA,43.25,34.375,59.25,53.125,52
879,46.875,47.375,37.75,34.25,45.625,64.25,57.875,60,65.5,62.875,70.5,52.625,49,43.125,35.5,35.25,NA,NA,38.5,17.75,25.571,48.625,39.571,26.625,26.625,29.625,41.625,49.25,44.875,45.25,63.5
880,26.5,26.875,28,31.25,28.875,47.625,46.25,56.875,67.125,65.375,47,32.125,32.375,38.5,38.5,28,22.375,24.875,36.5,20.5,21.625,31.75,NA,NA,NA,NA,NA,36.25,47.25,45.5,66
881,23.625,26.5,25,19.75,60.125,51.75,47.5,87.125,61.5,56.5,57.125,29.875,26.875,26.5,19.375,19.5,21.25,17.375,27.5,17,23.375,40.625,48.75,26.875,29,27.5,31.875,51,70.375,78.5,63.625
882,13.5,15.125,15,14.5,38.25,39.75,33.375,61.125,45.625,62.75,37.75,21,14.75,18.25,20,15,18.375,16.75,23,17.375,18.5,35.125,35.875,25.875,30.75,16.75,20.375,30.5,51,84.5,71.125
883,36,NA,NA,48.571,50,48.333,NA,51.833,49.875,NA,55.714,54.143,46.75,44.5,60.25,56.625,51.5,43.5,36.875,31.5,25.875,33.375,37.143,38.625,28.125,27.833,40.875,31.75,29.75,33.75,38.375
884,13.5,17.25,20.75,21.75,16,17.375,15,18.25,18.75,31.75,23,19.375,13.875,18.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,15,19,22,44.375
885,52.375,72,54.875,46.875,62.875,59.25,35.125,61,67.75,58,68.75,65.75,69.375,81.125,69.875,61.375,35.125,42.375,50.25,41.75,55.875,63.125,64.125,50.75,41,46.875,28.5,46.125,69.25,70.5,62.875
886,47.125,91.625,52.625,45.5,69.5,68.625,36.25,70.625,75,64.5,84.125,81.75,69,91.125,84.25,56.75,31.125,38.5,44.125,34,47.75,68.5,62.25,46.25,36.625,43,26.25,43.25,77.667,75.125,68
887,42.875,81.125,46.25,43.25,64.875,88.75,29.25,78.125,78.625,70.125,88.875,66.25,NA,81.875,81.5,54.125,27.875,32.5,42.125,28.5,36.375,53.75,56.5,36.75,33.875,39.75,25.125,47.625,89.625,81.25,72.625
888,43,71.5,43.125,42,66,60.375,33.375,67.375,73.375,61.5,84,69.125,66.375,81.875,72,47.75,26.5,37,42.5,32.75,38.375,57.375,55.125,44,32.75,35,30.25,40.75,66.375,73.75,68.25
889,54.5,85.625,51.375,50.625,66.875,65.875,38,75.75,72.25,65.125,75.125,56.625,67.25,74.375,76.375,72.75,35.625,43.5,50,46.625,51.375,63.75,71.25,51,38.625,45.125,31.875,50.5,80.625,84.25,68.875
890,43.25,71,43.125,35.75,61.625,94.25,39.25,69,65.375,61.625,78.5,59.625,58.143,69.25,74.375,49.5,26.25,32.875,42.25,25.5,32.875,43.75,49.5,32.125,33.375,41.125,29,50.25,72.375,77.75,64.125
891,NA,NA,NA,NA,NA,NA,52.375,63.25,64.125,73.25,58.857,63.625,64.125,70.875,63.125,68.375,70.25,55.5,49.125,43.125,29.5,30.875,36.875,52.125,60.5,70.75,40.5,38.25,36.625,17.5,38.125
892,57.1875,55.375,43.9375,60.625,47.3125,52.8125,52.6875,64.768,50.3125,62.3125,56.875,51.75,56.625,64.1875,55.3125,61.1875,67.6875,54.0625,NA,NA,28.0625,27.625,40.5,57.4375,48.6875,64.75,38.8125,37.125,36.4375,38.25,39.125
893,66,57.375,50.75,61.5,49.875,51.5,59.5,68,59.375,62.125,54.25,57.25,53.625,62.625,54.75,63.375,63.75,51.875,51.25,43.625,32.125,30.5,39.75,46.125,59,86,38.5,37.875,38,32.25,39.375
894,57,63.125,49.875,66.25,56.5,58.25,52.5,47.167,55,68.25,57.25,59.25,62.5,63.375,59.625,64.625,77,62.125,51.875,48,33.125,33.75,38.75,59.25,58.125,66.125,43.625,42.5,41.875,42.25,39.625
895,13.125,16.125,16.25,16.125,28.25,31.875,43.625,54.875,52.5,45.625,64.125,26.75,15,31,28.75,22.75,21.5,22.75,24.625,20.75,23.5,39.5,42.625,25.5,23.25,16.375,29.5,50.375,73.625,59.75,64.625
896,33.875,32.25,24.875,19.875,30.75,44.75,39.625,49.75,53.125,31.5,47,22.667,10.125,11.75,11.75,10.375,6.375,9.125,18.5,12.375,18.286,22.667,48.125,37.25,32,24.125,40.5,44.333,43.125,49.25,42.5
897,33.5,31.375,22.625,24.75,52.25,44,46.375,83.75,70.375,52.25,62.5,36.875,23.375,24.125,19.875,23.875,21,18.875,32.875,16.375,26.5,38.625,61.25,30.625,33.125,28.625,42.875,53.875,66.75,72,64.125
898,27.25,27.375,25.5,22,58.875,54.625,45.375,86.571,60.75,46.625,52.5,31.143,23.125,26.571,19.375,19.625,20.875,22.375,29.286,18.875,26.25,39.125,58.625,37.875,37.125,33.25,47.375,72.375,89,78.375,67.75
899,28.125,28.25,25.125,22.875,51,43.5,43.125,80.375,66.375,44.5,56.125,31.571,21.875,22,18.625,22.25,22.875,22.667,36.625,19.125,33.875,38.25,59.875,30,37.5,28.875,36.125,45.875,64.125,62.375,60.75
900,33.3125,32.375,23.125,20.375,40.9375,48.625,41.75,72.1875,77.25,40.875,52.0535,31.0625,15.1875,18.5625,13.1875,14.875,NA,NA,NA,NA,NA,29.125,72.3125,41.875,33.521,27.4375,NA,NA,NA,61.25,51.5
901,32.75,34.5,24.5,20,32.167,62.625,44.875,64.625,58,32.833,70.5,31.625,21,28.625,25.5,23.875,19.333,21.625,25.143,15.625,19,38,53,40.75,54,32.875,68.375,64.875,58.25,60.5,51.375
902,31.875,34.125,24.125,19.625,47.375,65.875,47.75,104.5,61,46.625,60.625,36.75,24.125,29.5,25.625,25,24.125,25.875,27.75,19.375,23.875,45.625,58.75,35.75,41.75,28.625,65.125,78.75,75.625,72.625,62.5
903,29.625,25.625,22.125,18.375,34.25,51,44.875,83.667,60.375,49,NA,NA,29.25,31.375,22.75,24.625,24.375,24.75,29.875,21.25,23.25,45.625,58.25,36.125,44.375,28.875,67.25,95.375,69.875,69.5,60
904,44,30.333,49.75,34.75,39,41.125,51.625,48.875,50.875,39.125,42.375,64.5,55,66.625,50.833,40.625,27.667,32,47.5,39.625,67.875,67.875,62.125,57.75,54.25,42.75,NA,NA,58.625,62.625,50.625
905,36.375,30.5,26.625,25.25,38.25,44.75,47.375,53.875,60,54.375,48.375,37.5,36.125,28.5,36.25,28.125,13.625,23.875,35.375,27.625,24.375,29.25,29.75,20.75,24.375,26.625,38.5,31.25,33.875,59.75,60.5
906,17.625,20.75,24.625,26.0625,28.625,26.3125,22.9375,27.25,30.375,40.625,37.875,27.625,NA,23.5625,24.125,21.625,23,25.25,22.125,21.625,21.6875,29.4375,28.3125,20.5,15.3125,19.5,18.5625,20.3125,24.25,33.9375,50.4375
907,51.875,64.143,42.125,39,49.875,77.125,59.75,80.125,77.875,68.625,73.875,61.75,57,62,76,56.125,28.5,34.375,38.625,29.75,25.875,47.75,48.5,31.75,36,37.25,34.75,57.25,65.625,84.429,73.25
908,50.75,61,45.25,49.625,57.25,58.125,44.5,60.625,67.75,56.375,55.875,74.625,63,70.625,61.625,55.875,30,31.625,45.75,35.625,41.857,51.875,57.375,52.375,41.375,38.375,31.625,39.375,61.5,68,61.5
909,27.25,33.5,24.375,22,33.375,49.125,45.75,57.125,58.75,27.125,45.625,26.75,18.875,27.875,22.875,NA,NA,NA,27.143,20.25,25,34.5,67.625,47.125,51.625,27.75,43.875,51.875,62,59.25,49
910,33.375,29.75,26.375,19.375,39.125,55,45.75,59,60.625,32.625,NA,NA,21.375,29.375,23.375,20.5,21.625,23.375,31.375,21.125,24.375,32.625,54.875,29.75,41,26.375,42.125,44.375,54.375,58.25,55.625
911,53.25,71.875,43.875,38.5,54.25,94.75,51.875,83.75,75.25,77.125,74.375,65.5,60.5,70.625,79.25,52.25,28.25,35.75,40.625,30.875,32.75,46.25,49.75,34.875,36.625,42,37.125,63,76.875,87.75,73.75
912,42.125,59.75,45.375,40.125,56.25,63.25,41.75,67.125,60.25,52.75,59.75,57.5,48.875,65.125,59.25,41.125,24.375,32.375,38.375,25.625,32.375,43.25,54.375,41.25,33.75,36,40.125,41.875,65,68.625,60.75
913,33.375,33.5,44.75,42.375,35.875,60.875,48.143,48.5,51.25,36.875,52.75,NA,NA,NA,38.5,42.75,26.75,NA,NA,NA,33.5,36.375,56,43.25,76.25,58.375,32,57.5,50,54,51.75
914,12.75,15.125,16.25,19,25.125,35.5,16.625,17.5,32.5,49.875,38.25,15.875,14.875,16.75,15.625,19.625,14.625,14.875,20,9,14,28,23.75,16.625,14.875,14.625,15.375,24.5,26.625,31.625,62.125
915,38.5,34.125,33,18.625,30.75,49.125,44,40.125,51.5,21.375,54,28.375,25,23,24.375,24.625,17,23.5,26.875,16.125,27.625,27.125,43.75,46.5,49.625,46.375,23.5,36.375,39.375,48.875,37.75
916,54.875,69.625,43,48.625,68.625,66.25,53.375,103.75,81.875,77.5,72,58.875,72.375,64,69.625,58,31.625,34.875,41,34.625,28.625,56.25,56.625,35.625,33.625,34.75,27.125,55.25,66.125,81.429,76.75
917,44.875,62.75,46.25,45.25,72.625,56.125,40,65.625,74,55.5,74.125,69.5,61.75,73.375,63.125,47.75,25.875,34.5,42.125,32,42,54,54.5,45,29.625,32.125,26.125,36.875,58.25,66.625,64.25
918,58.875,49.125,34.875,32,61.25,75.625,56.75,63.875,69.375,53.5,38.875,61.125,47.5,65.75,66.625,45.375,23.5,26,46.125,28.5,34.375,49,52.375,48.75,35.5,34.375,52.875,51.375,71.125,79,66.375
919,56.25,81.875,48.375,50.75,68.875,69.75,36.625,92.625,84.625,73.75,76,61.375,76.25,71.375,62.375,65,30,37.125,47.75,40.875,37.5,64.5,64.75,43.375,37.75,40.625,28.125,57.875,79.875,90.25,76.625
920,47.25,82.625,46.375,45.5,61.5,65.25,31,75.625,71.875,66.25,76.75,61.875,70.875,86.375,70.875,61.375,30,36.125,46.625,36,47.5,68.5,62.5,44.125,35.5,40.875,25.125,50.5,81,84.25,76
921,42,78.375,42,42.625,58.25,103,33.75,85,81.25,76.25,92.5,73,74.75,77.625,87.75,56.875,29,33.25,46,22.667,35.625,53.25,52.375,34.625,32.5,39.625,27.625,50.25,87.25,86.125,73.625
922,48.25,38.875,31.875,28.75,39.25,55.5,51.75,70.875,66.375,58.875,60.25,52.5,36.375,34,50,38.125,17.375,30.125,41.375,30.25,33.125,43,35.875,28.125,29.429,30.167,43.75,36.875,40.5,61.5,62.125
923,35,44.5,28,25.375,40,72.5,NA,66.5,64.375,59,64.625,39.5,40.375,43.667,43.375,29.875,21.375,25.375,37.875,32.875,28.125,38.75,32.625,22.5,27,25.75,36.625,44.5,40.875,63.5,63.75
924,23.125,25,23.25,21.625,27.875,45.5,31.375,55.125,63.875,52.875,44.25,28.375,NA,26.25,36.375,27.25,19.625,20.875,29.25,16.625,20.875,32.25,33.5,23.125,22.625,20.625,29,32.833,39.25,45.75,58.75
925,25.25,29,27.125,31.125,27.5,30.5,38.125,34.375,40.375,53.125,33.875,26.25,26.125,27.75,24.5,21.75,25.75,27.625,21.75,9.5,16.375,26.75,26.125,20.125,18.125,20.75,23.375,23.5,26.375,24.5,50.125
926,53.5,50,61.375,58.625,64.875,89,76.75,73.125,73.75,51.75,57,73.75,78.75,53.25,69.875,70.5,60.375,NA,84.375,88.714,72.125,73,73.875,70.625,50.625,60.5,69.625,74.5,61.75,61.125,65.375
927,55,52.625,59,57.875,58,71.125,76.375,70.625,68.875,49.75,56,70.75,74.375,52.875,61.375,67.875,55.375,75,75.375,79,61.5,73.5,68.875,67.125,52.125,57.25,70.125,70,58.75,62.125,65.125
928,51.375,48.875,57,53.75,54.167,65.875,71.5,74.5,66.375,49.25,50.375,62.125,61.5,55.125,58.25,64.875,52.5,66.125,62.375,69.5,61.125,64,68.125,63.125,50.625,52.429,65.75,65.5,55.25,55.75,60.5
929,66.143,61.75,61.375,65.75,78.5,96.625,84.625,64.429,72.571,64.125,64.625,86,108.38,83.5,81.375,92.375,65.625,72.125,83.143,87.286,103.12,86,75.125,90.375,51.5,NA,74.5,80.375,65.25,65.875,68.75
930,76.375,65.875,61,68.625,78.714,63.25,67.875,59.75,66.875,64.75,60,83.625,90.625,81.75,NA,76.571,63.571,65.833,65.125,89.625,100.88,62.25,63.75,59.125,53.625,68.286,78.375,70,60.5,59.75,73
931,73.5,54.25,58.875,68.125,69.75,78,79.625,60.25,68.25,49.875,49,93.75,87.625,57.625,78.875,70.75,60.75,66.25,95.625,76,86.125,77.625,70.375,66.875,47.875,55.375,70.571,71.875,56.75,52.25,65.5
932,70.75,63.143,59.375,66.375,77.5,64.833,63.875,54.625,64.5,61.375,60.833,79.625,91.25,77,89.375,79.429,61,63.143,67.5,82.75,93.25,65.5,63.5,60,51.125,66.75,74.75,71.625,57.75,58.625,71.625
933,72.25,64.5,59.75,67.875,83.5,61.125,69.375,60.125,67.375,59.75,57.125,85.25,88.375,70.625,89.375,74.875,62.5,65.25,72,82.375,98.25,65.375,64.875,60.714,55,65.375,78.875,71.25,58.75,61.75,77.125
934,75.625,68.125,60.375,71.5,68.125,58.5,62.75,58.75,68.5,61.25,64.125,80,78.125,74,84.625,66.75,60.25,70.5,72.625,85.875,96.125,63.5,59.375,55.375,51.5,63.75,NA,63.125,56.5,61.625,57.375
935,64.286,NA,62.5,55.714,55.375,54.25,63.571,56.625,67.125,59.5,60,61,63.375,63.143,NA,66.375,69.625,NA,NA,NA,71.875,66.571,67.714,59.571,54.125,63.857,64.571,60.286,64.714,58.375,60.5
936,66.5,62.25,61.75,64.5,66.125,61.5,61.75,53.375,62.25,59.5,66.875,78.286,76.625,95.875,88.714,71.25,59.75,68.75,65,80.25,86,62.5,56.25,56.25,52,70.75,79.25,63.375,54,60.5,61.125
937,67.375,69.875,67.375,62.5,65.5,64,67.125,67.375,66.25,56.125,68.875,77.143,78.625,110,84.375,73.5,67.25,80.125,68.125,81.5,80.75,70.875,52.375,63.625,55.375,74.875,78.125,67.75,57.875,63.125,64.25
938,91,63.75,72.125,68.25,59.429,65.75,72.625,67.714,68.25,59.875,62.625,59.75,64.625,61,67.25,71,71.375,78.375,75.375,NA,NA,77.429,72,60.375,55.125,55.571,61.625,60.875,60.75,64,59.875
939,58,49.875,59.5,60.625,75.5,80.857,79.25,68.75,71.875,55.375,50.625,81.875,86,63.25,78.375,72.875,59.25,67.25,80.75,81.375,79,81.375,77.25,72.25,48.125,58.714,75.25,71.75,65.5,60.75,64.25
940,60.429,52.75,59.714,58.429,70.375,89,77.5,73.875,73.857,52.429,51.571,70.143,84.125,61.625,76.286,69.857,60.5,70.25,85.625,88.429,75.571,79.375,78.875,73.5,50.375,56.5,74.714,76.571,68.143,62.571,65.125
941,NA,NA,NA,NA,NA,NA,NA,28.714,27.857,45.571,45.875,40.857,43.75,45.333,40.125,51,34.25,35.125,48.375,43.75,44.125,56.875,32.75,37.125,49,73.571,47.75,25.167,50,47.375,43
942,50.857,33,36.857,62,56.625,25,28.429,29.875,34.857,42.25,47.875,33.25,51.875,43.125,35.75,50.25,37.857,38,45.75,31.143,50.857,51.875,31.625,39.143,42.5,55.286,34,28.375,41.5,28.75,50.143
943,86.143,64.375,67.25,66.25,65.857,69,46.875,45.75,68.75,62.625,76.5,73.857,36,51.125,38.857,47.125,56.5,58.5,47,73.714,82.625,80.143,46.5,66.75,72.75,90.857,68.75,48.125,30.125,60.875,51
944,68.25,73.25,60.375,49,48.75,57.625,49.375,48.125,59.5,67.375,60.75,34.125,40,52.125,43.25,44,39.25,43.625,NA,72.625,69.375,83.375,65.375,55,55,82.375,56.625,54.75,54.25,48.375,48.125
945,63.875,68.5,67.875,60.375,41.375,69.125,61.375,53.375,72.625,73.625,65.625,29.125,54,42.75,43.125,41.375,41,48.125,39.714,74.75,81.125,64.25,69.375,65,72.375,91.375,69.5,44.25,38.5,43.375,37.25
946,57.625,74.625,67.625,75.875,45.25,59.75,52.125,49.125,59.625,82.375,54.125,20.125,47,36.5,39.875,35.25,39.375,38.75,39,65.375,59.75,73,64.875,59.75,56.875,75,57.625,52.875,42.875,50.375,41.25
947,54.5,54.5,63.375,55.75,46.5,53.25,39.571,46.625,60.625,59.125,56.25,70.375,36.625,48.75,47.875,53.75,41.25,42.75,29.25,61.714,62.25,62.571,50.75,49.25,73.125,63.875,57,31.125,30,70.5,55.25
948,81.598,64.75,64.3125,64.25,54.5625,61.5715,47.375,40.8125,64.125,64.6875,65.5625,61.741,35.982,NA,NA,44.875,54.625,49.875,NA,NA,NA,81.875,47.4375,62.1875,67.9165,84.0355,56.375,42.1875,37.9375,58.625,49.25
949,81.9465,65.9375,64.125,65.5625,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.125,61.75,50.25
950,69.571,64,70.5,70.5,48.5,64.286,44.75,46.25,65.625,60,68.571,93.875,38.833,46.125,40.625,51.75,44.5,49.125,36,67.571,69.25,67.75,50,59.25,58.5,63,54.143,42.125,28.875,67.25,54.625
951,66,61,70,51.625,41.857,55.25,40.5,46.25,57,62.375,48.625,32.5,42.25,40.875,42.25,44.875,36.25,36.857,30,56.25,53.5,50.286,51.75,42.875,55.714,61.625,51.625,32.25,40.5,60,51.5
952,58.5,54.125,72,55.375,43.857,53.625,46.875,43.625,61.5,64.75,56.375,57.5,52.25,43.5,55,45.75,40.875,40.143,37.75,58.5,51.429,55.75,42.75,49,54.857,59.875,48.625,32.5,57.125,70,64.875
953,79.75,74.625,67.25,54,52.5,61.5,NA,47,65.375,64.75,83,44.571,59.125,59.375,52.75,51.375,49.875,60.571,50.5,63.625,69,56,66.75,52.875,82.75,64.5,72.125,38.625,48.25,45.25,39.75
954,73.5,84.125,69,72.25,46.125,62.875,53.25,49.625,69.375,71.375,66.5,30.857,65.75,60.375,54.75,42,43.75,51,41.125,76.375,55.714,47.25,46.875,45.5,52.375,71,49.375,32.125,42.125,48,42
955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,62.875,62.714,63.5,57.714,51.143,61.714,59.571,55.143,70.286,67.429,59.143,NA,NA,52.714,49.571,46,39.75,43.5,44.857,58.571,57.714,58.875,55.5,56.625,65.875,65.625,NA,40.75,42.25,67.375,52.75
957,69.125,63.125,67.375,56.5,46.25,63.5,43.625,55.625,67.5,70.375,54.875,38.625,34.625,45.875,46.625,52.375,39.125,43.125,40.75,60.5,54.167,53.5,55.375,NA,NA,NA,55.375,27,35.875,60.875,59.375
958,56.667,57.5,70.125,53.75,48.714,58.625,41.875,44.857,55.125,61.625,51.125,63.714,36.5,43.375,47.667,50.25,34.375,40,24,56.875,55.625,55.5,47.429,43.75,56.5,62.375,52.5,27,26.5,68.25,57.125
959,57.75,53.125,59,45.375,43.875,50.286,42.125,48.375,63.875,63.125,32.75,31.875,52.125,41.25,36.857,31.125,41.375,35.571,44.75,64,56.286,53.5,53.75,60.625,60.143,72.375,58.5,38.625,38.875,43.5,44
960,50.375,51.5,55.375,46.25,48.333,51.25,35.125,44.875,54.375,55.375,37.75,29.375,44.75,37.75,36.375,33.625,33.5,32.375,35.75,51.125,48.5,52.75,51.5,53.25,55.125,53,49.5,30.625,34,45.125,43.875
961,78.25,70,71.5,58.75,49.286,62.875,47.875,49.5,60.625,65.25,58.429,44.75,46.125,47.375,42.125,47.625,43.625,39.375,33,65.375,60.875,79.286,60.375,49.125,54.25,74.375,56,43.375,54,55.625,49.125
962,57.714,51,53.125,42.125,45.875,52.125,30.375,50.625,61.5,51.875,22.25,53.625,41.125,36.125,44.143,42.125,33.75,28.429,36.625,46.125,45.375,54.125,56.375,54.125,63.125,70.75,58,42.875,41,45.625,42.875
963,66,59.25,59.375,51.375,37.375,66.375,70.875,49.25,64.125,77.625,50.375,35.375,46,45.75,42.5,35.75,39.875,48.75,47.875,69.25,67.286,67.75,70.5,68.5,63.5,74.875,72.375,53.375,39.25,54,46.875
964,68.375,51.875,67,66.375,34.75,60.75,68.125,53,62.75,67.125,44.125,NA,45.375,39.143,38.25,29.375,38.25,44.125,47.857,60.875,56.714,59.75,66.5,63.375,58.25,76.875,64.75,57.75,39.25,46.75,40.125
965,34.5,28.625,38.875,46.375,32.25,23.5,32,17.5,32.25,30.875,27.5,21.125,26.625,37,37.875,30.625,45.625,46.625,37.625,37.625,50.875,42.875,34.375,39.25,40.625,55.5,62.5,29.5,39.125,42,38.125
966,23.875,23,41,44.375,20.875,21.875,28,9.25,35,NA,NA,17.75,27.333,37.25,18.5,25.625,44,46.125,33.875,40.875,53.625,29.625,37,37.5,40.375,50.143,49,41.625,48.25,34.5,31.5
967,28,27,39.375,52.375,34.25,22.625,32.5,15.25,33.625,27.125,26.75,22.625,24.714,38.875,24.75,27.125,35.75,49.75,42.375,NA,58.375,37,39.75,42.875,45.75,49.875,50.25,45.875,45.5,50.625,46.625
968,29.25,23.75,42.375,54.125,33.75,20.125,27,17.125,30,21.125,22,21.5,26.875,39.5,26,28.625,50.25,45.75,41.375,45.25,58.375,36.25,39.625,38.75,44.25,59.375,63,53.5,47.5,55.125,49.5
969,22.875,24.625,27.625,31.375,18.167,20.625,30.125,12.125,32.5,24.167,NA,20.5,16.375,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,36.5,31.5,42.625,55.75,37.875,31.375,38.5,27.75,33.875,29,34.75,28.875,26.5,46.5,46.75,31.875,43.125,51.25,49.875,46.375,65.25,57.75,43.5,42.75,49.5,54,64.5,53.125,41.5,43,46.875
971,39.5,33.286,NA,NA,40.429,26.75,33.857,32.5,28.875,33.143,NA,24,39.143,NA,NA,35.857,NA,NA,55.429,NA,NA,51.333,45.857,NA,NA,NA,NA,NA,NA,NA,NA
972,34.875,25.375,40.75,48.375,40.875,24.875,30.875,28.125,31.875,34.125,35.125,19.625,25.375,34.875,36.25,28.125,31.714,45.125,47.125,54.75,74.25,47.25,38.125,37.125,38.625,50.5,56,47.125,47.5,47.125,38.625
973,31.125,23.625,43.125,42,29.125,20.375,31.375,20.125,27.25,20.625,26.667,20.25,27.625,34.875,34,29.5,48.375,46.375,33.625,40.5,55.75,31.875,38.5,41.75,36.75,51.625,55.5,37.375,51,41.75,37.875
974,24.25,20.5,36.625,35.625,26.5,17,24.25,15.333,20.5,13.125,27.375,14.375,21.875,29.375,27.125,25,33.333,36.5,27.857,36.375,46.125,29.875,30.5,35.25,31.125,45.125,49.25,37.125,38.625,34.875,31.25
975,33.5,22.125,28.5,37.375,31.625,17,NA,12.625,25.375,23.375,23.5,22.571,23,28.5,21,21.5,21.875,25.125,38.429,38,41.375,25.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
